pre,id,Cuenta,Penloc_Label,Penloc_context0,Penloc_context1,Penloc_context2,Penloc_context3,Penloc_context4,Penloc_context5,Penloc_context6,Penloc_context7,Penloc_context8
P_PR,432,Ordenación y promoción turística,penloc2-prog-cuentas:OrdenacionYPromocionTuristica,penloc2-econ-gast-cuentas:GastosDePersonal,penloc2-econ-gast-cuentas:GastosCorrientesEnBienesYServicios,penloc2-econ-gast-cuentas:GastosFinancieros,penloc2-econ-gast-cuentas:TransferenciasCorrientes,penloc2-econ-gast-cuentas:FondoDeContingenciaYOtrosImprevistos,penloc2-econ-gast-cuentas:InversionesReales,penloc2-econ-gast-cuentas:EconomicaGastos_TransferenciasDeCapital,penloc2-econ-gast-cuentas:EconomicaGastos_ActivosFinancieros,penloc2-econ-gast-cuentas:EconomicaGastos_PasivosFinancieros
P_PR,433,Desarrollo empresarial,penloc2-prog-cuentas:DesarrolloEmpresarial,penloc2-econ-gast-cuentas:GastosDePersonal,penloc2-econ-gast-cuentas:GastosCorrientesEnBienesYServicios,penloc2-econ-gast-cuentas:GastosFinancieros,penloc2-econ-gast-cuentas:TransferenciasCorrientes,penloc2-econ-gast-cuentas:FondoDeContingenciaYOtrosImprevistos,penloc2-econ-gast-cuentas:InversionesReales,penloc2-econ-gast-cuentas:EconomicaGastos_TransferenciasDeCapital,penloc2-econ-gast-cuentas:EconomicaGastos_ActivosFinancieros,penloc2-econ-gast-cuentas:EconomicaGastos_PasivosFinancieros
P_PR,439,Otras actuaciones sectoriales,penloc2-prog-cuentas:OtrasActuacionesSectoriales,penloc2-econ-gast-cuentas:GastosDePersonal,penloc2-econ-gast-cuentas:GastosCorrientesEnBienesYServicios,penloc2-econ-gast-cuentas:GastosFinancieros,penloc2-econ-gast-cuentas:TransferenciasCorrientes,penloc2-econ-gast-cuentas:FondoDeContingenciaYOtrosImprevistos,penloc2-econ-gast-cuentas:InversionesReales,penloc2-econ-gast-cuentas:EconomicaGastos_TransferenciasDeCapital,penloc2-econ-gast-cuentas:EconomicaGastos_ActivosFinancieros,penloc2-econ-gast-cuentas:EconomicaGastos_PasivosFinancieros
P_PR,44,Transporte público,penloc2-prog-cuentas:TransportePublico,penloc2-econ-gast-cuentas:GastosDePersonal,penloc2-econ-gast-cuentas:GastosCorrientesEnBienesYServicios,penloc2-econ-gast-cuentas:GastosFinancieros,penloc2-econ-gast-cuentas:TransferenciasCorrientes,penloc2-econ-gast-cuentas:FondoDeContingenciaYOtrosImprevistos,penloc2-econ-gast-cuentas:InversionesReales,penloc2-econ-gast-cuentas:EconomicaGastos_TransferenciasDeCapital,penloc2-econ-gast-cuentas:EconomicaGastos_ActivosFinancieros,penloc2-econ-gast-cuentas:EconomicaGastos_PasivosFinancieros
P_PR,440,Administración general del transporte,penloc2-prog-cuentas:AdministracionGeneralDelTransporte,penloc2-econ-gast-cuentas:GastosDePersonal,penloc2-econ-gast-cuentas:GastosCorrientesEnBienesYServicios,penloc2-econ-gast-cuentas:GastosFinancieros,penloc2-econ-gast-cuentas:TransferenciasCorrientes,penloc2-econ-gast-cuentas:FondoDeContingenciaYOtrosImprevistos,penloc2-econ-gast-cuentas:InversionesReales,penloc2-econ-gast-cuentas:EconomicaGastos_TransferenciasDeCapital,penloc2-econ-gast-cuentas:EconomicaGastos_ActivosFinancieros,penloc2-econ-gast-cuentas:EconomicaGastos_PasivosFinancieros
P_PR,441,"Promoción, mantenimiento y desarrollo del transporte",penloc2-prog-cuentas:PromocionMantenimientoYDesarrolloDelTransporte,penloc2-econ-gast-cuentas:GastosDePersonal,penloc2-econ-gast-cuentas:GastosCorrientesEnBienesYServicios,penloc2-econ-gast-cuentas:GastosFinancieros,penloc2-econ-gast-cuentas:TransferenciasCorrientes,penloc2-econ-gast-cuentas:FondoDeContingenciaYOtrosImprevistos,penloc2-econ-gast-cuentas:InversionesReales,penloc2-econ-gast-cuentas:EconomicaGastos_TransferenciasDeCapital,penloc2-econ-gast-cuentas:EconomicaGastos_ActivosFinancieros,penloc2-econ-gast-cuentas:EconomicaGastos_PasivosFinancieros
P_PR,442,Infraestructuras del transporte,penloc2-prog-cuentas:InfraestructurasDelTransporte,penloc2-econ-gast-cuentas:GastosDePersonal,penloc2-econ-gast-cuentas:GastosCorrientesEnBienesYServicios,penloc2-econ-gast-cuentas:GastosFinancieros,penloc2-econ-gast-cuentas:TransferenciasCorrientes,penloc2-econ-gast-cuentas:FondoDeContingenciaYOtrosImprevistos,penloc2-econ-gast-cuentas:InversionesReales,penloc2-econ-gast-cuentas:EconomicaGastos_TransferenciasDeCapital,penloc2-econ-gast-cuentas:EconomicaGastos_ActivosFinancieros,penloc2-econ-gast-cuentas:EconomicaGastos_PasivosFinancieros
P_PR,45,Infraestructuras,penloc2-prog-cuentas:Infraestructuras,penloc2-econ-gast-cuentas:GastosDePersonal,penloc2-econ-gast-cuentas:GastosCorrientesEnBienesYServicios,penloc2-econ-gast-cuentas:GastosFinancieros,penloc2-econ-gast-cuentas:TransferenciasCorrientes,penloc2-econ-gast-cuentas:FondoDeContingenciaYOtrosImprevistos,penloc2-econ-gast-cuentas:InversionesReales,penloc2-econ-gast-cuentas:EconomicaGastos_TransferenciasDeCapital,penloc2-econ-gast-cuentas:EconomicaGastos_ActivosFinancieros,penloc2-econ-gast-cuentas:EconomicaGastos_PasivosFinancieros
P_PR,450,Administración General de Infraestructuras,penloc2-prog-cuentas:AdministracionGeneralDeInfraestructuras,penloc2-econ-gast-cuentas:GastosDePersonal,penloc2-econ-gast-cuentas:GastosCorrientesEnBienesYServicios,penloc2-econ-gast-cuentas:GastosFinancieros,penloc2-econ-gast-cuentas:TransferenciasCorrientes,penloc2-econ-gast-cuentas:FondoDeContingenciaYOtrosImprevistos,penloc2-econ-gast-cuentas:InversionesReales,penloc2-econ-gast-cuentas:EconomicaGastos_TransferenciasDeCapital,penloc2-econ-gast-cuentas:EconomicaGastos_ActivosFinancieros,penloc2-econ-gast-cuentas:EconomicaGastos_PasivosFinancieros
P_PR,452,Recursos Hidráulicos,penloc2-prog-cuentas:RecursosHidraulicos,penloc2-econ-gast-cuentas:GastosDePersonal,penloc2-econ-gast-cuentas:GastosCorrientesEnBienesYServicios,penloc2-econ-gast-cuentas:GastosFinancieros,penloc2-econ-gast-cuentas:TransferenciasCorrientes,penloc2-econ-gast-cuentas:FondoDeContingenciaYOtrosImprevistos,penloc2-econ-gast-cuentas:InversionesReales,penloc2-econ-gast-cuentas:EconomicaGastos_TransferenciasDeCapital,penloc2-econ-gast-cuentas:EconomicaGastos_ActivosFinancieros,penloc2-econ-gast-cuentas:EconomicaGastos_PasivosFinancieros
P_PR,453,Carreteras,penloc2-prog-cuentas:Carreteras,penloc2-econ-gast-cuentas:GastosDePersonal,penloc2-econ-gast-cuentas:GastosCorrientesEnBienesYServicios,penloc2-econ-gast-cuentas:GastosFinancieros,penloc2-econ-gast-cuentas:TransferenciasCorrientes,penloc2-econ-gast-cuentas:FondoDeContingenciaYOtrosImprevistos,penloc2-econ-gast-cuentas:InversionesReales,penloc2-econ-gast-cuentas:EconomicaGastos_TransferenciasDeCapital,penloc2-econ-gast-cuentas:EconomicaGastos_ActivosFinancieros,penloc2-econ-gast-cuentas:EconomicaGastos_PasivosFinancieros
P_PR,454,Caminos vecinales.,penloc2-prog-cuentas:CaminosVecinales,penloc2-econ-gast-cuentas:GastosDePersonal,penloc2-econ-gast-cuentas:GastosCorrientesEnBienesYServicios,penloc2-econ-gast-cuentas:GastosFinancieros,penloc2-econ-gast-cuentas:TransferenciasCorrientes,penloc2-econ-gast-cuentas:FondoDeContingenciaYOtrosImprevistos,penloc2-econ-gast-cuentas:InversionesReales,penloc2-econ-gast-cuentas:EconomicaGastos_TransferenciasDeCapital,penloc2-econ-gast-cuentas:EconomicaGastos_ActivosFinancieros,penloc2-econ-gast-cuentas:EconomicaGastos_PasivosFinancieros
P_PR,459,Otras infraestructuras,penloc2-prog-cuentas:OtrasInfraestructuras,penloc2-econ-gast-cuentas:GastosDePersonal,penloc2-econ-gast-cuentas:GastosCorrientesEnBienesYServicios,penloc2-econ-gast-cuentas:GastosFinancieros,penloc2-econ-gast-cuentas:TransferenciasCorrientes,penloc2-econ-gast-cuentas:FondoDeContingenciaYOtrosImprevistos,penloc2-econ-gast-cuentas:InversionesReales,penloc2-econ-gast-cuentas:EconomicaGastos_TransferenciasDeCapital,penloc2-econ-gast-cuentas:EconomicaGastos_ActivosFinancieros,penloc2-econ-gast-cuentas:EconomicaGastos_PasivosFinancieros
P_PR,46,"Investigación, desarrollo e innovación",penloc2-prog-cuentas:InvestigacionDesarrolloEInnovacion,penloc2-econ-gast-cuentas:GastosDePersonal,penloc2-econ-gast-cuentas:GastosCorrientesEnBienesYServicios,penloc2-econ-gast-cuentas:GastosFinancieros,penloc2-econ-gast-cuentas:TransferenciasCorrientes,penloc2-econ-gast-cuentas:FondoDeContingenciaYOtrosImprevistos,penloc2-econ-gast-cuentas:InversionesReales,penloc2-econ-gast-cuentas:EconomicaGastos_TransferenciasDeCapital,penloc2-econ-gast-cuentas:EconomicaGastos_ActivosFinancieros,penloc2-econ-gast-cuentas:EconomicaGastos_PasivosFinancieros
P_PR,462,Investigación y estudios relacionados con los servicios públicos,penloc2-prog-cuentas:InvestigacionYEstudiosRelacionadosConLosServiciosPublicos,penloc2-econ-gast-cuentas:GastosDePersonal,penloc2-econ-gast-cuentas:GastosCorrientesEnBienesYServicios,penloc2-econ-gast-cuentas:GastosFinancieros,penloc2-econ-gast-cuentas:TransferenciasCorrientes,penloc2-econ-gast-cuentas:FondoDeContingenciaYOtrosImprevistos,penloc2-econ-gast-cuentas:InversionesReales,penloc2-econ-gast-cuentas:EconomicaGastos_TransferenciasDeCapital,penloc2-econ-gast-cuentas:EconomicaGastos_ActivosFinancieros,penloc2-econ-gast-cuentas:EconomicaGastos_PasivosFinancieros
P_PR,463,"Investigación científica, técnica y aplicada.",penloc2-prog-cuentas:InvestigacionCientificaTecnicaYAplicada,penloc2-econ-gast-cuentas:GastosDePersonal,penloc2-econ-gast-cuentas:GastosCorrientesEnBienesYServicios,penloc2-econ-gast-cuentas:GastosFinancieros,penloc2-econ-gast-cuentas:TransferenciasCorrientes,penloc2-econ-gast-cuentas:FondoDeContingenciaYOtrosImprevistos,penloc2-econ-gast-cuentas:InversionesReales,penloc2-econ-gast-cuentas:EconomicaGastos_TransferenciasDeCapital,penloc2-econ-gast-cuentas:EconomicaGastos_ActivosFinancieros,penloc2-econ-gast-cuentas:EconomicaGastos_PasivosFinancieros
P_PR,49,Otras actuaciones de carácter económico,penloc2-prog-cuentas:OtrasActuacionesDeCaracterEconomico,penloc2-econ-gast-cuentas:GastosDePersonal,penloc2-econ-gast-cuentas:GastosCorrientesEnBienesYServicios,penloc2-econ-gast-cuentas:GastosFinancieros,penloc2-econ-gast-cuentas:TransferenciasCorrientes,penloc2-econ-gast-cuentas:FondoDeContingenciaYOtrosImprevistos,penloc2-econ-gast-cuentas:InversionesReales,penloc2-econ-gast-cuentas:EconomicaGastos_TransferenciasDeCapital,penloc2-econ-gast-cuentas:EconomicaGastos_ActivosFinancieros,penloc2-econ-gast-cuentas:EconomicaGastos_PasivosFinancieros
P_PR,491,Sociedad de la información,penloc2-prog-cuentas:SociedadDeLaInformacion,penloc2-econ-gast-cuentas:GastosDePersonal,penloc2-econ-gast-cuentas:GastosCorrientesEnBienesYServicios,penloc2-econ-gast-cuentas:GastosFinancieros,penloc2-econ-gast-cuentas:TransferenciasCorrientes,penloc2-econ-gast-cuentas:FondoDeContingenciaYOtrosImprevistos,penloc2-econ-gast-cuentas:InversionesReales,penloc2-econ-gast-cuentas:EconomicaGastos_TransferenciasDeCapital,penloc2-econ-gast-cuentas:EconomicaGastos_ActivosFinancieros,penloc2-econ-gast-cuentas:EconomicaGastos_PasivosFinancieros
P_PR,492,Gestión del conocimiento,penloc2-prog-cuentas:GestionDelConocimiento,penloc2-econ-gast-cuentas:GastosDePersonal,penloc2-econ-gast-cuentas:GastosCorrientesEnBienesYServicios,penloc2-econ-gast-cuentas:GastosFinancieros,penloc2-econ-gast-cuentas:TransferenciasCorrientes,penloc2-econ-gast-cuentas:FondoDeContingenciaYOtrosImprevistos,penloc2-econ-gast-cuentas:InversionesReales,penloc2-econ-gast-cuentas:EconomicaGastos_TransferenciasDeCapital,penloc2-econ-gast-cuentas:EconomicaGastos_ActivosFinancieros,penloc2-econ-gast-cuentas:EconomicaGastos_PasivosFinancieros
P_PR,493,Oficinas de defensa al consumidor,penloc2-prog-cuentas:OficinasDeDefensaAlConsumidor,penloc2-econ-gast-cuentas:GastosDePersonal,penloc2-econ-gast-cuentas:GastosCorrientesEnBienesYServicios,penloc2-econ-gast-cuentas:GastosFinancieros,penloc2-econ-gast-cuentas:TransferenciasCorrientes,penloc2-econ-gast-cuentas:FondoDeContingenciaYOtrosImprevistos,penloc2-econ-gast-cuentas:InversionesReales,penloc2-econ-gast-cuentas:EconomicaGastos_TransferenciasDeCapital,penloc2-econ-gast-cuentas:EconomicaGastos_ActivosFinancieros,penloc2-econ-gast-cuentas:EconomicaGastos_PasivosFinancieros
P_PR,9,ACTUACIONES DE CARÁCTER GENERAL,penloc2-prog-cuentas:ActuacionesDeCaracterGeneral,penloc2-econ-gast-cuentas:GastosDePersonal,penloc2-econ-gast-cuentas:GastosCorrientesEnBienesYServicios,penloc2-econ-gast-cuentas:GastosFinancieros,penloc2-econ-gast-cuentas:TransferenciasCorrientes,penloc2-econ-gast-cuentas:FondoDeContingenciaYOtrosImprevistos,penloc2-econ-gast-cuentas:InversionesReales,penloc2-econ-gast-cuentas:EconomicaGastos_TransferenciasDeCapital,penloc2-econ-gast-cuentas:EconomicaGastos_ActivosFinancieros,penloc2-econ-gast-cuentas:EconomicaGastos_PasivosFinancieros
P_PR,91,Órganos de gobierno,penloc2-prog-cuentas:OrganosDeGobierno,penloc2-econ-gast-cuentas:GastosDePersonal,penloc2-econ-gast-cuentas:GastosCorrientesEnBienesYServicios,penloc2-econ-gast-cuentas:GastosFinancieros,penloc2-econ-gast-cuentas:TransferenciasCorrientes,penloc2-econ-gast-cuentas:FondoDeContingenciaYOtrosImprevistos,penloc2-econ-gast-cuentas:InversionesReales,penloc2-econ-gast-cuentas:EconomicaGastos_TransferenciasDeCapital,penloc2-econ-gast-cuentas:EconomicaGastos_ActivosFinancieros,penloc2-econ-gast-cuentas:EconomicaGastos_PasivosFinancieros
P_PR,912,Órganos de gobierno,penloc2-prog-cuentas:OrganosDeGobierno_OrganosDeGobierno,penloc2-econ-gast-cuentas:GastosDePersonal,penloc2-econ-gast-cuentas:GastosCorrientesEnBienesYServicios,penloc2-econ-gast-cuentas:GastosFinancieros,penloc2-econ-gast-cuentas:TransferenciasCorrientes,penloc2-econ-gast-cuentas:FondoDeContingenciaYOtrosImprevistos,penloc2-econ-gast-cuentas:InversionesReales,penloc2-econ-gast-cuentas:EconomicaGastos_TransferenciasDeCapital,penloc2-econ-gast-cuentas:EconomicaGastos_ActivosFinancieros,penloc2-econ-gast-cuentas:EconomicaGastos_PasivosFinancieros
P_PR,92,Servicios de carácter general,penloc2-prog-cuentas:ServiciosDeCaracterGeneral,penloc2-econ-gast-cuentas:GastosDePersonal,penloc2-econ-gast-cuentas:GastosCorrientesEnBienesYServicios,penloc2-econ-gast-cuentas:GastosFinancieros,penloc2-econ-gast-cuentas:TransferenciasCorrientes,penloc2-econ-gast-cuentas:FondoDeContingenciaYOtrosImprevistos,penloc2-econ-gast-cuentas:InversionesReales,penloc2-econ-gast-cuentas:EconomicaGastos_TransferenciasDeCapital,penloc2-econ-gast-cuentas:EconomicaGastos_ActivosFinancieros,penloc2-econ-gast-cuentas:EconomicaGastos_PasivosFinancieros
P_PR,920,Administración General,penloc2-prog-cuentas:AdministracionGeneral,penloc2-econ-gast-cuentas:GastosDePersonal,penloc2-econ-gast-cuentas:GastosCorrientesEnBienesYServicios,penloc2-econ-gast-cuentas:GastosFinancieros,penloc2-econ-gast-cuentas:TransferenciasCorrientes,penloc2-econ-gast-cuentas:FondoDeContingenciaYOtrosImprevistos,penloc2-econ-gast-cuentas:InversionesReales,penloc2-econ-gast-cuentas:EconomicaGastos_TransferenciasDeCapital,penloc2-econ-gast-cuentas:EconomicaGastos_ActivosFinancieros,penloc2-econ-gast-cuentas:EconomicaGastos_PasivosFinancieros
P_PR,922,Coordinación y organización institucional de las entidades locales,penloc2-prog-cuentas:CoordinacionYOrganizacionInstitucionalDeLasEntidadesLocales,penloc2-econ-gast-cuentas:GastosDePersonal,penloc2-econ-gast-cuentas:GastosCorrientesEnBienesYServicios,penloc2-econ-gast-cuentas:GastosFinancieros,penloc2-econ-gast-cuentas:TransferenciasCorrientes,penloc2-econ-gast-cuentas:FondoDeContingenciaYOtrosImprevistos,penloc2-econ-gast-cuentas:InversionesReales,penloc2-econ-gast-cuentas:EconomicaGastos_TransferenciasDeCapital,penloc2-econ-gast-cuentas:EconomicaGastos_ActivosFinancieros,penloc2-econ-gast-cuentas:EconomicaGastos_PasivosFinancieros
P_PR,923,Información básica y estadística,penloc2-prog-cuentas:InformacionBasicaYEstadistica,penloc2-econ-gast-cuentas:GastosDePersonal,penloc2-econ-gast-cuentas:GastosCorrientesEnBienesYServicios,penloc2-econ-gast-cuentas:GastosFinancieros,penloc2-econ-gast-cuentas:TransferenciasCorrientes,penloc2-econ-gast-cuentas:FondoDeContingenciaYOtrosImprevistos,penloc2-econ-gast-cuentas:InversionesReales,penloc2-econ-gast-cuentas:EconomicaGastos_TransferenciasDeCapital,penloc2-econ-gast-cuentas:EconomicaGastos_ActivosFinancieros,penloc2-econ-gast-cuentas:EconomicaGastos_PasivosFinancieros
P_PR,924,Participación ciudadana,penloc2-prog-cuentas:ParticipacionCiudadana,penloc2-econ-gast-cuentas:GastosDePersonal,penloc2-econ-gast-cuentas:GastosCorrientesEnBienesYServicios,penloc2-econ-gast-cuentas:GastosFinancieros,penloc2-econ-gast-cuentas:TransferenciasCorrientes,penloc2-econ-gast-cuentas:FondoDeContingenciaYOtrosImprevistos,penloc2-econ-gast-cuentas:InversionesReales,penloc2-econ-gast-cuentas:EconomicaGastos_TransferenciasDeCapital,penloc2-econ-gast-cuentas:EconomicaGastos_ActivosFinancieros,penloc2-econ-gast-cuentas:EconomicaGastos_PasivosFinancieros
P_PR,925,Atención a los ciudadanos.,penloc2-prog-cuentas:AtencionALosCiudadanos,penloc2-econ-gast-cuentas:GastosDePersonal,penloc2-econ-gast-cuentas:GastosCorrientesEnBienesYServicios,penloc2-econ-gast-cuentas:GastosFinancieros,penloc2-econ-gast-cuentas:TransferenciasCorrientes,penloc2-econ-gast-cuentas:FondoDeContingenciaYOtrosImprevistos,penloc2-econ-gast-cuentas:InversionesReales,penloc2-econ-gast-cuentas:EconomicaGastos_TransferenciasDeCapital,penloc2-econ-gast-cuentas:EconomicaGastos_ActivosFinancieros,penloc2-econ-gast-cuentas:EconomicaGastos_PasivosFinancieros
P_PR,926,Comunicaciones internas.,penloc2-prog-cuentas:ComunicacionesInternas,penloc2-econ-gast-cuentas:GastosDePersonal,penloc2-econ-gast-cuentas:GastosCorrientesEnBienesYServicios,penloc2-econ-gast-cuentas:GastosFinancieros,penloc2-econ-gast-cuentas:TransferenciasCorrientes,penloc2-econ-gast-cuentas:FondoDeContingenciaYOtrosImprevistos,penloc2-econ-gast-cuentas:InversionesReales,penloc2-econ-gast-cuentas:EconomicaGastos_TransferenciasDeCapital,penloc2-econ-gast-cuentas:EconomicaGastos_ActivosFinancieros,penloc2-econ-gast-cuentas:EconomicaGastos_PasivosFinancieros
P_PR,929,Imprevistos y funciones no clasificadas..,penloc2-prog-cuentas:ImprevistosYFuncionesNoClasificadas,penloc2-econ-gast-cuentas:GastosDePersonal,penloc2-econ-gast-cuentas:GastosCorrientesEnBienesYServicios,penloc2-econ-gast-cuentas:GastosFinancieros,penloc2-econ-gast-cuentas:TransferenciasCorrientes,penloc2-econ-gast-cuentas:FondoDeContingenciaYOtrosImprevistos,penloc2-econ-gast-cuentas:InversionesReales,penloc2-econ-gast-cuentas:EconomicaGastos_TransferenciasDeCapital,penloc2-econ-gast-cuentas:EconomicaGastos_ActivosFinancieros,penloc2-econ-gast-cuentas:EconomicaGastos_PasivosFinancieros
P_PR,93,Administración financiera y tributaria,penloc2-prog-cuentas:AdministracionFinancieraYTributaria,penloc2-econ-gast-cuentas:GastosDePersonal,penloc2-econ-gast-cuentas:GastosCorrientesEnBienesYServicios,penloc2-econ-gast-cuentas:GastosFinancieros,penloc2-econ-gast-cuentas:TransferenciasCorrientes,penloc2-econ-gast-cuentas:FondoDeContingenciaYOtrosImprevistos,penloc2-econ-gast-cuentas:InversionesReales,penloc2-econ-gast-cuentas:EconomicaGastos_TransferenciasDeCapital,penloc2-econ-gast-cuentas:EconomicaGastos_ActivosFinancieros,penloc2-econ-gast-cuentas:EconomicaGastos_PasivosFinancieros
P_PR,931,Política económica y fiscal,penloc2-prog-cuentas:PoliticaEconomicaYFiscal,penloc2-econ-gast-cuentas:GastosDePersonal,penloc2-econ-gast-cuentas:GastosCorrientesEnBienesYServicios,penloc2-econ-gast-cuentas:GastosFinancieros,penloc2-econ-gast-cuentas:TransferenciasCorrientes,penloc2-econ-gast-cuentas:FondoDeContingenciaYOtrosImprevistos,penloc2-econ-gast-cuentas:InversionesReales,penloc2-econ-gast-cuentas:EconomicaGastos_TransferenciasDeCapital,penloc2-econ-gast-cuentas:EconomicaGastos_ActivosFinancieros,penloc2-econ-gast-cuentas:EconomicaGastos_PasivosFinancieros
P_PR,932,Gestión del sistema tributario,penloc2-prog-cuentas:GestionDelSistemaTributario,penloc2-econ-gast-cuentas:GastosDePersonal,penloc2-econ-gast-cuentas:GastosCorrientesEnBienesYServicios,penloc2-econ-gast-cuentas:GastosFinancieros,penloc2-econ-gast-cuentas:TransferenciasCorrientes,penloc2-econ-gast-cuentas:FondoDeContingenciaYOtrosImprevistos,penloc2-econ-gast-cuentas:InversionesReales,penloc2-econ-gast-cuentas:EconomicaGastos_TransferenciasDeCapital,penloc2-econ-gast-cuentas:EconomicaGastos_ActivosFinancieros,penloc2-econ-gast-cuentas:EconomicaGastos_PasivosFinancieros
P_PR,933,Gestión del patrimonio,penloc2-prog-cuentas:GestionDelPatrimonio,penloc2-econ-gast-cuentas:GastosDePersonal,penloc2-econ-gast-cuentas:GastosCorrientesEnBienesYServicios,penloc2-econ-gast-cuentas:GastosFinancieros,penloc2-econ-gast-cuentas:TransferenciasCorrientes,penloc2-econ-gast-cuentas:FondoDeContingenciaYOtrosImprevistos,penloc2-econ-gast-cuentas:InversionesReales,penloc2-econ-gast-cuentas:EconomicaGastos_TransferenciasDeCapital,penloc2-econ-gast-cuentas:EconomicaGastos_ActivosFinancieros,penloc2-econ-gast-cuentas:EconomicaGastos_PasivosFinancieros
P_PR,934,Gestión de la deuda y de la tesorería,penloc2-prog-cuentas:GestionDeLaDeudaYDeLaTesoreria,penloc2-econ-gast-cuentas:GastosDePersonal,penloc2-econ-gast-cuentas:GastosCorrientesEnBienesYServicios,penloc2-econ-gast-cuentas:GastosFinancieros,penloc2-econ-gast-cuentas:TransferenciasCorrientes,penloc2-econ-gast-cuentas:FondoDeContingenciaYOtrosImprevistos,penloc2-econ-gast-cuentas:InversionesReales,penloc2-econ-gast-cuentas:EconomicaGastos_TransferenciasDeCapital,penloc2-econ-gast-cuentas:EconomicaGastos_ActivosFinancieros,penloc2-econ-gast-cuentas:EconomicaGastos_PasivosFinancieros
P_PR,94,Transferencias a otras Administraciones Públicas,penloc2-prog-cuentas:TransferenciasAOtrasAdministracionesPublicas,penloc2-econ-gast-cuentas:GastosDePersonal,penloc2-econ-gast-cuentas:GastosCorrientesEnBienesYServicios,penloc2-econ-gast-cuentas:GastosFinancieros,penloc2-econ-gast-cuentas:TransferenciasCorrientes,penloc2-econ-gast-cuentas:FondoDeContingenciaYOtrosImprevistos,penloc2-econ-gast-cuentas:InversionesReales,penloc2-econ-gast-cuentas:EconomicaGastos_TransferenciasDeCapital,penloc2-econ-gast-cuentas:EconomicaGastos_ActivosFinancieros,penloc2-econ-gast-cuentas:EconomicaGastos_PasivosFinancieros
P_PR,941,Transferencias a Comunidades Autónomas,penloc2-prog-cuentas:TransferenciasAComunidadesAutonomas,penloc2-econ-gast-cuentas:GastosDePersonal,penloc2-econ-gast-cuentas:GastosCorrientesEnBienesYServicios,penloc2-econ-gast-cuentas:GastosFinancieros,penloc2-econ-gast-cuentas:TransferenciasCorrientes,penloc2-econ-gast-cuentas:FondoDeContingenciaYOtrosImprevistos,penloc2-econ-gast-cuentas:InversionesReales,penloc2-econ-gast-cuentas:EconomicaGastos_TransferenciasDeCapital,penloc2-econ-gast-cuentas:EconomicaGastos_ActivosFinancieros,penloc2-econ-gast-cuentas:EconomicaGastos_PasivosFinancieros
P_PR,942,Transferencias a Entidades Locales territoriales,penloc2-prog-cuentas:TransferenciasAEntidadesLocalesTerritoriales,penloc2-econ-gast-cuentas:GastosDePersonal,penloc2-econ-gast-cuentas:GastosCorrientesEnBienesYServicios,penloc2-econ-gast-cuentas:GastosFinancieros,penloc2-econ-gast-cuentas:TransferenciasCorrientes,penloc2-econ-gast-cuentas:FondoDeContingenciaYOtrosImprevistos,penloc2-econ-gast-cuentas:InversionesReales,penloc2-econ-gast-cuentas:EconomicaGastos_TransferenciasDeCapital,penloc2-econ-gast-cuentas:EconomicaGastos_ActivosFinancieros,penloc2-econ-gast-cuentas:EconomicaGastos_PasivosFinancieros
P_PR,943,Transferencias a otras Entidades Locales,penloc2-prog-cuentas:TransferenciasAOtrasEntidadesLocales,penloc2-econ-gast-cuentas:GastosDePersonal,penloc2-econ-gast-cuentas:GastosCorrientesEnBienesYServicios,penloc2-econ-gast-cuentas:GastosFinancieros,penloc2-econ-gast-cuentas:TransferenciasCorrientes,penloc2-econ-gast-cuentas:FondoDeContingenciaYOtrosImprevistos,penloc2-econ-gast-cuentas:InversionesReales,penloc2-econ-gast-cuentas:EconomicaGastos_TransferenciasDeCapital,penloc2-econ-gast-cuentas:EconomicaGastos_ActivosFinancieros,penloc2-econ-gast-cuentas:EconomicaGastos_PasivosFinancieros
P_PR,944,Transferencias a la Administración General del Estado,penloc2-prog-cuentas:TransferenciasALaAdministracionGeneralDelEstado,penloc2-econ-gast-cuentas:GastosDePersonal,penloc2-econ-gast-cuentas:GastosCorrientesEnBienesYServicios,penloc2-econ-gast-cuentas:GastosFinancieros,penloc2-econ-gast-cuentas:TransferenciasCorrientes,penloc2-econ-gast-cuentas:FondoDeContingenciaYOtrosImprevistos,penloc2-econ-gast-cuentas:InversionesReales,penloc2-econ-gast-cuentas:EconomicaGastos_TransferenciasDeCapital,penloc2-econ-gast-cuentas:EconomicaGastos_ActivosFinancieros,penloc2-econ-gast-cuentas:EconomicaGastos_PasivosFinancieros
